video_id,true_label,pred_label
26084,Zooming Out With Two Fingers,Zooming In With Two Fingers
72892,Zooming In With Full Hand,Shaking Hand
143873,Doing other things,Swiping Right
54101,Sliding Two Fingers Left,Turning Hand Clockwise
72608,Swiping Right,Rolling Hand Forward
85199,Zooming Out With Full Hand,Doing other things
14286,Sliding Two Fingers Right,No gesture
83689,Turning Hand Counterclockwise,Turning Hand Clockwise
27372,Zooming Out With Full Hand,Shaking Hand
63226,Doing other things,Swiping Down
66969,Turning Hand Counterclockwise,Turning Hand Clockwise
137297,Swiping Left,No gesture
40690,Stop Sign,Pushing Hand Away
122365,Pulling Hand In,Rolling Hand Backward
34220,Swiping Down,Sliding Two Fingers Down
114752,Zooming In With Two Fingers,Zooming Out With Two Fingers
43226,Zooming In With Full Hand,Zooming Out With Full Hand
93496,Stop Sign,Pushing Hand Away
3499,Pulling Two Fingers In,Pulling Hand In
34590,Rolling Hand Forward,Rolling Hand Backward
4194,Pulling Two Fingers In,Pulling Hand In
18002,Swiping Left,Sliding Two Fingers Left
113821,Swiping Up,Swiping Down
145242,Sliding Two Fingers Down,Thumb Up
3688,Pulling Two Fingers In,Pulling Hand In
147960,Sliding Two Fingers Left,Swiping Right
118048,Swiping Up,Pulling Hand In
3220,Zooming Out With Full Hand,Zooming In With Full Hand
147793,Thumb Down,Turning Hand Counterclockwise
87831,Swiping Down,Rolling Hand Backward
77822,Swiping Down,Doing other things
118011,No gesture,Swiping Left
86859,Pushing Two Fingers Away,Pushing Hand Away
72386,Zooming Out With Two Fingers,Zooming In With Two Fingers
14374,Turning Hand Clockwise,Turning Hand Counterclockwise
133002,Sliding Two Fingers Left,Doing other things
107259,Zooming Out With Full Hand,Zooming In With Full Hand
32077,Rolling Hand Forward,Rolling Hand Backward
102169,Zooming In With Two Fingers,Zooming Out With Two Fingers
128892,Pushing Two Fingers Away,Sliding Two Fingers Up
121923,Doing other things,Swiping Right
54830,No gesture,Swiping Down
103273,Sliding Two Fingers Down,Drumming Fingers
66168,Shaking Hand,Swiping Up
124183,Sliding Two Fingers Right,Doing other things
51052,Swiping Up,Sliding Two Fingers Right
16124,Turning Hand Counterclockwise,Pushing Hand Away
122057,Sliding Two Fingers Down,Sliding Two Fingers Up
134502,No gesture,Swiping Left
142523,Zooming In With Full Hand,Zooming Out With Full Hand
1851,No gesture,Zooming Out With Two Fingers
15101,Sliding Two Fingers Down,Pushing Two Fingers Away
22565,Swiping Right,No gesture
14599,Sliding Two Fingers Up,Pushing Two Fingers Away
83596,Turning Hand Clockwise,Turning Hand Counterclockwise
105342,Turning Hand Counterclockwise,Shaking Hand
147213,Zooming Out With Two Fingers,Zooming In With Two Fingers
115887,Swiping Left,Thumb Up
33061,Sliding Two Fingers Down,Pushing Two Fingers Away
12748,Shaking Hand,Pushing Hand Away
120042,Zooming Out With Two Fingers,Zooming In With Two Fingers
35555,Swiping Up,Doing other things
131775,Swiping Right,No gesture
99627,Thumb Down,Pulling Hand In
63703,Zooming In With Full Hand,Zooming Out With Full Hand
128785,Rolling Hand Backward,Rolling Hand Forward
1310,Swiping Down,Sliding Two Fingers Down
60143,Drumming Fingers,Zooming In With Full Hand
102317,Rolling Hand Forward,Rolling Hand Backward
57394,Zooming Out With Full Hand,Doing other things
108963,Sliding Two Fingers Right,Swiping Right
64521,Stop Sign,Pushing Hand Away
26047,Rolling Hand Backward,Doing other things
102557,Zooming In With Full Hand,Swiping Left
41074,Rolling Hand Forward,Rolling Hand Backward
135429,Sliding Two Fingers Up,Pushing Two Fingers Away
137855,Zooming Out With Two Fingers,Swiping Right
48006,Shaking Hand,Turning Hand Clockwise
10782,Swiping Left,Sliding Two Fingers Up
32958,Turning Hand Counterclockwise,Turning Hand Clockwise
134008,Doing other things,Swiping Left
77272,Shaking Hand,Pushing Hand Away
138159,Zooming Out With Full Hand,Zooming In With Full Hand
31680,No gesture,Doing other things
70486,Swiping Right,Swiping Left
113478,Zooming Out With Full Hand,Shaking Hand
46293,Zooming In With Two Fingers,Zooming In With Full Hand
90652,Pulling Hand In,Turning Hand Clockwise
7458,Pulling Hand In,Swiping Up
32442,Zooming Out With Two Fingers,Zooming Out With Full Hand
60397,Turning Hand Counterclockwise,Shaking Hand
103455,Drumming Fingers,Doing other things
94437,Sliding Two Fingers Down,No gesture
33083,Sliding Two Fingers Left,Sliding Two Fingers Right
68706,Pulling Two Fingers In,Pulling Hand In
104189,Stop Sign,Pushing Hand Away
36248,Turning Hand Counterclockwise,Pulling Hand In
45791,Swiping Down,Stop Sign
23156,Zooming In With Full Hand,Zooming In With Two Fingers
86728,Zooming Out With Full Hand,Zooming In With Full Hand
8935,Pushing Hand Away,Sliding Two Fingers Down
83055,No gesture,Sliding Two Fingers Right
78267,Sliding Two Fingers Up,Shaking Hand
102891,Shaking Hand,Swiping Down
17845,Doing other things,Thumb Down
82604,Swiping Down,Doing other things
90168,Swiping Up,Drumming Fingers
47979,Zooming Out With Full Hand,Zooming In With Full Hand
36912,Shaking Hand,Zooming Out With Full Hand
36614,Turning Hand Counterclockwise,Shaking Hand
69967,Zooming Out With Two Fingers,Zooming In With Two Fingers
13019,Sliding Two Fingers Left,Swiping Left
127765,Stop Sign,Pushing Hand Away
36145,Rolling Hand Forward,Rolling Hand Backward
143439,Sliding Two Fingers Right,Sliding Two Fingers Left
73694,No gesture,Swiping Right
96062,Swiping Down,No gesture
101368,Pulling Hand In,Swiping Up
94569,Sliding Two Fingers Up,Sliding Two Fingers Down
25386,Sliding Two Fingers Right,Sliding Two Fingers Down
9309,Rolling Hand Backward,Swiping Right
113984,Sliding Two Fingers Right,Sliding Two Fingers Left
5671,Zooming Out With Full Hand,Zooming In With Full Hand
129497,Doing other things,Swiping Down
97105,Sliding Two Fingers Down,Doing other things
82451,Doing other things,Thumb Down
108190,Sliding Two Fingers Down,Sliding Two Fingers Up
61499,Doing other things,Turning Hand Clockwise
72080,Thumb Down,Doing other things
15208,Pulling Hand In,Pulling Two Fingers In
99100,Swiping Up,Sliding Two Fingers Down
78518,Sliding Two Fingers Down,Sliding Two Fingers Up
59986,Swiping Down,Drumming Fingers
59186,Shaking Hand,Pushing Hand Away
22496,Turning Hand Counterclockwise,Shaking Hand
74970,Zooming In With Two Fingers,Zooming Out With Two Fingers
2997,Swiping Left,No gesture
37299,Pushing Hand Away,Zooming Out With Full Hand
92434,Swiping Up,Pulling Two Fingers In
5127,Zooming In With Full Hand,Turning Hand Counterclockwise
46159,Pulling Two Fingers In,Swiping Right
92554,Pulling Two Fingers In,Pulling Hand In
105927,Swiping Down,Pushing Hand Away
27584,No gesture,Doing other things
95182,Sliding Two Fingers Right,Swiping Down
121122,Zooming In With Two Fingers,Zooming Out With Two Fingers
126101,Zooming Out With Two Fingers,Zooming In With Two Fingers
114006,Sliding Two Fingers Right,Swiping Right
12793,Shaking Hand,Zooming Out With Two Fingers
47819,Doing other things,Sliding Two Fingers Right
15069,Swiping Left,No gesture
41197,Sliding Two Fingers Up,Sliding Two Fingers Left
127629,Turning Hand Counterclockwise,Turning Hand Clockwise
112218,Pulling Two Fingers In,No gesture
128452,Zooming In With Two Fingers,Zooming Out With Two Fingers
107656,Swiping Up,Pulling Hand In
113862,Rolling Hand Backward,Rolling Hand Forward
26135,Rolling Hand Forward,Rolling Hand Backward
97211,Rolling Hand Backward,Thumb Down
16830,Swiping Right,No gesture
139044,Shaking Hand,Pulling Two Fingers In
6697,Sliding Two Fingers Right,Thumb Down
97058,Turning Hand Counterclockwise,Turning Hand Clockwise
106450,Thumb Down,Swiping Down
4620,Pulling Two Fingers In,Pulling Hand In
111758,Sliding Two Fingers Left,Sliding Two Fingers Right
2324,Doing other things,Swiping Right
7378,Doing other things,Drumming Fingers
65722,Sliding Two Fingers Left,No gesture
125266,Drumming Fingers,Pushing Two Fingers Away
69536,Zooming In With Two Fingers,Zooming Out With Two Fingers
96715,Zooming Out With Two Fingers,Doing other things
38380,Pulling Two Fingers In,Pushing Two Fingers Away
66617,Pulling Hand In,Pulling Two Fingers In
19210,Shaking Hand,Turning Hand Counterclockwise
52845,Zooming In With Full Hand,Shaking Hand
25364,Swiping Down,Sliding Two Fingers Up
28123,Pulling Hand In,Pulling Two Fingers In
142349,Doing other things,Pushing Two Fingers Away
115471,Zooming Out With Two Fingers,Doing other things
98573,Sliding Two Fingers Right,No gesture
28716,Pushing Two Fingers Away,Zooming Out With Full Hand
101951,Swiping Up,Doing other things
78319,Sliding Two Fingers Down,Swiping Up
93228,Zooming Out With Full Hand,Zooming In With Full Hand
83057,Pulling Hand In,Doing other things
97326,Sliding Two Fingers Left,Swiping Up
29774,No gesture,Swiping Right
73021,Rolling Hand Forward,Doing other things
63556,Pushing Two Fingers Away,Thumb Up
115954,Pulling Two Fingers In,No gesture
102440,Sliding Two Fingers Up,Swiping Down
98460,Sliding Two Fingers Left,Sliding Two Fingers Right
19746,Rolling Hand Backward,Swiping Right
85381,Pulling Hand In,No gesture
111636,No gesture,Doing other things
51135,Sliding Two Fingers Up,Swiping Down
64284,Doing other things,Zooming Out With Full Hand
37978,Zooming Out With Full Hand,Zooming In With Full Hand
132467,Doing other things,Sliding Two Fingers Up
14396,Swiping Right,Sliding Two Fingers Down
56303,Sliding Two Fingers Left,Doing other things
91836,Sliding Two Fingers Right,Doing other things
108616,Zooming Out With Two Fingers,Zooming Out With Full Hand
29524,Doing other things,Zooming In With Full Hand
69883,Zooming Out With Full Hand,Zooming In With Full Hand
94147,Shaking Hand,Zooming Out With Full Hand
36288,Zooming Out With Two Fingers,Zooming In With Two Fingers
84091,Pushing Two Fingers Away,Sliding Two Fingers Right
120520,Pulling Hand In,Sliding Two Fingers Right
33143,Stop Sign,Pushing Two Fingers Away
84183,Swiping Right,Turning Hand Clockwise
85975,Rolling Hand Forward,Doing other things
100550,Zooming In With Full Hand,Zooming Out With Full Hand
88072,Swiping Right,Shaking Hand
96252,Swiping Up,Turning Hand Counterclockwise
143781,Sliding Two Fingers Left,Thumb Up
113062,Sliding Two Fingers Down,No gesture
23090,Sliding Two Fingers Right,No gesture
119218,Swiping Left,No gesture
41586,Zooming In With Two Fingers,Zooming Out With Two Fingers
11012,Rolling Hand Backward,Rolling Hand Forward
16759,Sliding Two Fingers Left,Swiping Left
24240,Sliding Two Fingers Left,Swiping Left
128473,Turning Hand Clockwise,Turning Hand Counterclockwise
44984,Swiping Up,Turning Hand Counterclockwise
20284,Turning Hand Clockwise,Shaking Hand
106715,Rolling Hand Forward,Rolling Hand Backward
55266,Pulling Hand In,No gesture
121607,Pushing Two Fingers Away,Sliding Two Fingers Up
86675,Drumming Fingers,Shaking Hand
25131,Zooming In With Full Hand,Turning Hand Clockwise
62360,Pulling Hand In,Swiping Up
117453,Rolling Hand Backward,Doing other things
136220,Turning Hand Clockwise,Turning Hand Counterclockwise
130894,Turning Hand Clockwise,Turning Hand Counterclockwise
72288,Zooming In With Full Hand,Turning Hand Counterclockwise
87326,Sliding Two Fingers Down,Pushing Two Fingers Away
103801,Zooming Out With Two Fingers,Doing other things
106297,Swiping Left,No gesture
110777,Pulling Hand In,Sliding Two Fingers Up
49732,Zooming In With Two Fingers,Zooming Out With Two Fingers
26638,Pushing Hand Away,Sliding Two Fingers Up
87063,Shaking Hand,Turning Hand Counterclockwise
134059,Zooming Out With Full Hand,Zooming In With Full Hand
163,Zooming Out With Full Hand,Drumming Fingers
9938,Zooming Out With Two Fingers,No gesture
128807,Sliding Two Fingers Right,Swiping Left
92728,Sliding Two Fingers Up,Sliding Two Fingers Down
68010,No gesture,Swiping Right
85701,Zooming In With Full Hand,Shaking Hand
72019,Swiping Up,Swiping Down
92902,Rolling Hand Backward,Rolling Hand Forward
135693,Turning Hand Clockwise,Shaking Hand
7966,Rolling Hand Forward,No gesture
144785,Sliding Two Fingers Up,Pushing Two Fingers Away
53289,Pushing Two Fingers Away,Drumming Fingers
55348,Sliding Two Fingers Left,Swiping Left
106794,Sliding Two Fingers Left,Swiping Left
120274,Zooming Out With Full Hand,Rolling Hand Forward
102797,Zooming Out With Full Hand,Zooming In With Full Hand
105499,Swiping Right,Doing other things
117219,Swiping Right,No gesture
53770,Turning Hand Counterclockwise,Turning Hand Clockwise
104894,Swiping Left,Swiping Right
60459,Swiping Right,Doing other things
119528,Drumming Fingers,Swiping Left
36998,Swiping Down,Swiping Left
27308,Stop Sign,Pushing Hand Away
135378,Rolling Hand Backward,Zooming Out With Two Fingers
57077,Turning Hand Counterclockwise,Shaking Hand
45308,Pushing Two Fingers Away,No gesture
22524,Rolling Hand Backward,No gesture
104357,Zooming In With Two Fingers,Zooming Out With Two Fingers
80306,Sliding Two Fingers Down,Pulling Two Fingers In
88643,Pushing Hand Away,Zooming Out With Two Fingers
127146,Sliding Two Fingers Down,Doing other things
81367,Swiping Down,Pushing Hand Away
107069,Swiping Up,Pulling Hand In
50003,Sliding Two Fingers Down,Swiping Left
24112,Swiping Left,Sliding Two Fingers Right
87823,Drumming Fingers,Doing other things
126295,Zooming Out With Two Fingers,Rolling Hand Backward
105130,Swiping Left,Sliding Two Fingers Left
128428,Zooming In With Full Hand,Doing other things
114445,Rolling Hand Backward,Rolling Hand Forward
96256,Stop Sign,Sliding Two Fingers Up
20333,Swiping Right,Pulling Two Fingers In
44813,Zooming Out With Two Fingers,Zooming In With Two Fingers
135575,Sliding Two Fingers Right,Sliding Two Fingers Left
10537,Zooming In With Two Fingers,Zooming Out With Two Fingers
129670,Doing other things,Turning Hand Clockwise
125075,Thumb Up,Swiping Left
1950,Zooming Out With Two Fingers,Zooming In With Full Hand
77425,Rolling Hand Backward,Rolling Hand Forward
42987,Zooming Out With Full Hand,No gesture
113632,Zooming Out With Two Fingers,Zooming In With Two Fingers
1853,Swiping Right,Doing other things
26460,Zooming Out With Two Fingers,Zooming In With Two Fingers
97173,Zooming Out With Two Fingers,Doing other things
112114,Turning Hand Clockwise,Turning Hand Counterclockwise
19648,Turning Hand Counterclockwise,Turning Hand Clockwise
14724,Turning Hand Clockwise,Shaking Hand
102189,Rolling Hand Forward,Rolling Hand Backward
56591,Zooming Out With Full Hand,Zooming In With Full Hand
52152,Turning Hand Counterclockwise,Shaking Hand
77729,Turning Hand Counterclockwise,Zooming In With Two Fingers
113888,Swiping Down,Thumb Up
16843,Doing other things,Swiping Down
95989,Rolling Hand Forward,Rolling Hand Backward
69679,Sliding Two Fingers Right,Sliding Two Fingers Left
66257,Zooming Out With Two Fingers,Zooming In With Two Fingers
51414,Sliding Two Fingers Right,No gesture
118377,Zooming Out With Two Fingers,Zooming In With Two Fingers
139305,Turning Hand Clockwise,Turning Hand Counterclockwise
34027,Zooming In With Full Hand,Doing other things
12958,Rolling Hand Forward,Rolling Hand Backward
116964,Sliding Two Fingers Down,No gesture
34182,Shaking Hand,Swiping Left
126910,Pushing Hand Away,Stop Sign
136268,Pulling Hand In,Swiping Up
42180,Pulling Two Fingers In,Pulling Hand In
54337,Pulling Two Fingers In,Rolling Hand Backward
15821,Sliding Two Fingers Right,Sliding Two Fingers Left
106194,Zooming Out With Full Hand,Zooming In With Full Hand
137759,Doing other things,Swiping Up
51057,Swiping Up,Swiping Left
43068,No gesture,Doing other things
23766,Sliding Two Fingers Down,Doing other things
131239,Doing other things,Shaking Hand
77963,Doing other things,Pulling Two Fingers In
14799,Zooming In With Two Fingers,Zooming Out With Two Fingers
141246,Swiping Down,Swiping Left
135770,Zooming In With Two Fingers,Zooming Out With Two Fingers
15504,Rolling Hand Forward,Rolling Hand Backward
125802,Sliding Two Fingers Right,Pushing Two Fingers Away
103186,Sliding Two Fingers Up,Pushing Two Fingers Away
78838,Sliding Two Fingers Down,No gesture
130970,Turning Hand Counterclockwise,Turning Hand Clockwise
34193,Doing other things,No gesture
144357,Swiping Down,No gesture
3368,Stop Sign,Pushing Hand Away
47607,Sliding Two Fingers Right,No gesture
80932,Pulling Hand In,Pulling Two Fingers In
142190,Sliding Two Fingers Right,Sliding Two Fingers Left
36053,Pulling Two Fingers In,Pulling Hand In
90880,Swiping Left,Sliding Two Fingers Right
103841,Turning Hand Clockwise,Swiping Up
148051,Sliding Two Fingers Up,Sliding Two Fingers Down
134045,Turning Hand Clockwise,Zooming In With Full Hand
59797,Zooming Out With Two Fingers,Zooming In With Two Fingers
131575,Stop Sign,Pushing Hand Away
5057,Shaking Hand,Thumb Up
126794,Turning Hand Clockwise,Doing other things
35835,Sliding Two Fingers Up,Sliding Two Fingers Down
14953,Shaking Hand,Swiping Down
110405,Swiping Up,Pulling Hand In
30023,Pushing Two Fingers Away,Zooming Out With Two Fingers
133586,Swiping Left,Shaking Hand
50977,Sliding Two Fingers Up,Swiping Down
101242,Rolling Hand Backward,Rolling Hand Forward
55370,Zooming Out With Full Hand,Zooming In With Full Hand
